SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1250 Alki Ave SW Unit 3H,Seattle,WA,98116,999000,2,2.0,Alki,1179,,2022,23,847,1365,Active,November-22-2024 10:00 AM,November-22-2024 03:00 PM,https://www.redfin.com/WA/Seattle/1250-Alki-Ave-SW-98116/unit-3H/home/171855582,NWMLS as Distributed by MLS Grid,2306952,N,Y,47.5936627,-122.3894384
MLS Listing,,Condo/Co-op,450 S Main St #912,Seattle,WA,98104,989950,2,2.0,International District,1115,,2021,23,888,1085,Active,,,https://www.redfin.com/WA/Seattle/450-S-Main-St-98104/unit-912/home/176358964,NWMLS as Distributed by MLS Grid,2306779,N,Y,47.6002447,-122.3280012
MLS Listing,,Condo/Co-op,98 Union St #1109,Seattle,WA,98101,850000,2,2.0,Downtown,1263,,1985,23,673,1937,Active,November-24-2024 12:30 PM,November-24-2024 02:30 PM,https://www.redfin.com/WA/Seattle/98-Union-St-98101/unit-1109/home/28758,NWMLS as Distributed by MLS Grid,2305644,N,Y,47.6078387,-122.3396424
MLS Listing,,Condo/Co-op,9500 Rainier Ave S #507,Seattle,WA,98118,450000,2,1.0,Rainier Beach,893,,1967,23,504,798,Active,,,https://www.redfin.com/WA/Seattle/9500-Rainier-Ave-S-98118/unit-507/home/8740,NWMLS as Distributed by MLS Grid,2306662,N,Y,47.5212944,-122.2612784
MLS Listing,,Single Family Residential,827 NE 98th St Unit B,Seattle,WA,98115,786950,2,2.0,Maple Leaf,1110,1314,2024,23,709,45,Active,November-23-2024 01:30 PM,November-23-2024 03:30 PM,https://www.redfin.com/WA/Seattle/827-NE-98th-St-98115/unit-B/home/193363085,NWMLS as Distributed by MLS Grid,2306560,N,Y,47.7001402,-122.3191507
MLS Listing,,Single Family Residential,4049 30th Ave W,Seattle,WA,98199,1049950,2,2.5,Magnolia,1220,2700,2024,23,861,25,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/4049-30th-Ave-W-98199/home/193362094,NWMLS as Distributed by MLS Grid,2306177,N,Y,47.6573115,-122.396345
MLS Listing,,Condo/Co-op,6200 24th Ave NW #304,Seattle,WA,98107,450000,2,2.0,Ballard,1009,1009,1977,24,446,697,Active,,,https://www.redfin.com/WA/Seattle/6200-24th-Ave-NW-98107/unit-304/home/34143,NWMLS as Distributed by MLS Grid,2306311,N,Y,47.674065,-122.387273
MLS Listing,,Townhouse,437 NE 73rd St Unit A,Seattle,WA,98115,870000,2,2.0,Green Lake,1112,800,2019,24,782,,Active,,,https://www.redfin.com/WA/Seattle/437-NE-73rd-St-98115/unit-A/home/171935525,NWMLS as Distributed by MLS Grid,2306346,N,Y,47.6813314,-122.3235176
MLS Listing,,Condo/Co-op,2929 1st Ave Ph 8,Seattle,WA,98121,2250000,2,2.0,Belltown,1629,,2000,25,1381,2032,Active,,,https://www.redfin.com/WA/Seattle/2929-1st-Ave-98121/unit-8/home/16607,NWMLS as Distributed by MLS Grid,2304176,N,Y,47.617337,-122.3535943
MLS Listing,,Condo/Co-op,3661 Phinney Ave N #401,Seattle,WA,98103,498900,2,1.0,Fremont,821,,1969,25,608,670,Active,,,https://www.redfin.com/WA/Seattle/3661-Phinney-Ave-N-98103/unit-401/home/12318233,NWMLS as Distributed by MLS Grid,2306231,N,Y,47.6538825,-122.3547063
MLS Listing,,Townhouse,2560 14th Ave W Unit A,Seattle,WA,98119,939000,2,2.5,Queen Anne,1692,1246,2014,25,555,,Active,,,https://www.redfin.com/WA/Seattle/2560-14th-Ave-W-98119/unit-A/home/18657434,NWMLS as Distributed by MLS Grid,2304654,N,Y,47.6425462,-122.3746486
MLS Listing,,Townhouse,1468 B 21st Ave,Seattle,WA,98122,606000,2,1.0,Capitol Hill,864,888,2024,27,701,5,Active,November-24-2024 10:00 AM,November-24-2024 12:00 PM,https://www.redfin.com/WA/Seattle/1468-B-21st-Ave-98122/home/193645362,NWMLS as Distributed by MLS Grid,2305825,N,Y,47.614993457,-122.3048201
MLS Listing,,Condo/Co-op,5000 Fauntleroy Way SW #304,Seattle,WA,98136,499950,2,1.5,Alaska Junction,1053,,1992,28,475,728,Active,,,https://www.redfin.com/WA/Seattle/5000-Fauntleroy-Way-SW-98136/unit-304/home/17381934,NWMLS as Distributed by MLS Grid,2305558,N,Y,47.557371,-122.3811526
MLS Listing,,Townhouse,1119 N 85TH St Unit A,Seattle,WA,98103,540000,2,2.0,Green Lake,1000,1000,2009,28,540,,Active,,,https://www.redfin.com/WA/Seattle/1119-N-85th-St-98103/unit-A/home/21883460,NWMLS as Distributed by MLS Grid,2305756,N,Y,47.6902899,-122.3435262
MLS Listing,,Townhouse,3851 NE 88th St Unit B,Seattle,WA,98115,739000,2,2.0,Wedgwood,1196,5099,2024,28,618,50,Active,,,https://www.redfin.com/WA/Seattle/3851-NE-88th-St-98115/unit-B/home/192596638,NWMLS as Distributed by MLS Grid,2305761,N,Y,47.6921428,-122.2858007
MLS Listing,,Condo/Co-op,2125 1st Ave #2101,Seattle,WA,98121,1275000,2,2.0,Downtown,1233,,1981,28,1034,1652,Active,November-24-2024 02:45 PM,November-24-2024 04:00 PM,https://www.redfin.com/WA/Seattle/2125-1st-Ave-98121/unit-2101/home/33228,NWMLS as Distributed by MLS Grid,2305180,N,Y,47.6121916,-122.3451946
MLS Listing,,Townhouse,1108 33rd Ave Unit A,Seattle,WA,98122,749950,2,1.5,Madrona,1250,786,2022,28,600,5,Active,,,https://www.redfin.com/WA/Seattle/1108-33rd-Ave-98122/unit-A/home/183999661,NWMLS as Distributed by MLS Grid,2305726,N,Y,47.6120012,-122.2901262
MLS Listing,,Condo/Co-op,1221 Harbor Ave SW #302,Seattle,WA,98116,725000,2,2.0,Alki,1234,,1976,28,588,787,Active,,,https://www.redfin.com/WA/Seattle/1221-Harbor-Ave-SW-98116/unit-302/home/8682,NWMLS as Distributed by MLS Grid,2304166,N,Y,47.5925399,-122.3832899
MLS Listing,,Condo/Co-op,583 Battery St Unit 1806N,Seattle,WA,98121,1289000,2,2.0,Belltown,1270,,2015,28,1015,1426,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/583-Battery-St-98121/unit-1806N/home/109003458,NWMLS as Distributed by MLS Grid,2305227,N,Y,47.6171642,-122.3437077
MLS Listing,,Single Family Residential,452 NE 40th St,Seattle,WA,98105,898000,2,2.0,Wallingford,1248,1105,2024,28,720,88,Active,November-23-2024 01:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/452-NE-40th-St-98105/home/193317582,NWMLS as Distributed by MLS Grid,2305705,N,Y,47.6560001,-122.3238436
MLS Listing,,Condo/Co-op,2970 SW Raymond St #302,Seattle,WA,98126,530000,2,2.0,High Point,1081,,2007,28,490,555,Active,,,https://www.redfin.com/WA/Seattle/2970-SW-Raymond-St-98126/unit-302/home/17080898,NWMLS as Distributed by MLS Grid,2299591,N,Y,47.5488457,-122.3698097
MLS Listing,,Townhouse,2024 B NE 85th St,Seattle,WA,98115,735000,2,2.0,Ravenna,1240,794,2022,28,593,53,Active,,,https://www.redfin.com/WA/Seattle/2024B-NE-85th-St-98115/home/191519157,NWMLS as Distributed by MLS Grid,2305054,N,Y,47.6906139,-122.30583
MLS Listing,,Condo/Co-op,1805 Bellevue Ave #101,Seattle,WA,98122,550000,2,2.0,Capitol Hill,1126,,1995,29,488,767,Active,November-23-2024 01:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/1805-Bellevue-Ave-98122/unit-101/home/2095,NWMLS as Distributed by MLS Grid,2274927,N,Y,47.6180022,-122.3271112
MLS Listing,,Condo/Co-op,1017 Minor Ave #1403,Seattle,WA,98104,1085000,2,2.0,First Hill,1541,,1930,29,704,2425,Active,,,https://www.redfin.com/WA/Seattle/1017-Minor-Ave-98104/unit-1403/home/29734,NWMLS as Distributed by MLS Grid,2305032,N,Y,47.6102164,-122.3247887
MLS Listing,,Condo/Co-op,2920 Eastlake Ave E #305,Seattle,WA,98102,640000,2,2.0,Eastlake,1491,,2004,29,429,767,Active,,,https://www.redfin.com/WA/Seattle/2920-Eastlake-Ave-E-98102/unit-305/home/2070592,NWMLS as Distributed by MLS Grid,2300171,N,Y,47.647818,-122.3237482
MLS Listing,,Townhouse,3300 SW Graham Street Ct #204,Seattle,WA,98126,629950,2,2.5,High Point,1374,,2018,29,458,474,Active,November-24-2024 12:00 PM,November-24-2024 02:00 PM,https://www.redfin.com/WA/Seattle/3300-SW-Graham-St-98126/unit-204/home/189780259,NWMLS as Distributed by MLS Grid,2298523,N,Y,47.5468844,-122.3748736
MLS Listing,,Single Family Residential,12821 78th Ave S,Seattle,WA,98178,500000,2,1.0,Earlington,770,7000,1950,29,649,,Active,,,https://www.redfin.com/WA/Seattle/12821-78th-Ave-S-98178/home/195548,NWMLS as Distributed by MLS Grid,2304793,N,Y,47.4877495,-122.2359244
MLS Listing,,Condo/Co-op,516 E Thomas St #105,Seattle,WA,98102,375000,2,1.0,Capitol Hill,694,3258,1917,29,540,527,Active,,,https://www.redfin.com/WA/Seattle/516-E-Thomas-St-98102/unit-105/home/50784,NWMLS as Distributed by MLS Grid,2305212,N,Y,47.6209984,-122.3245413
MLS Listing,,Condo/Co-op,1550 Eastlake Ave E #404,Seattle,WA,98102,595500,2,2.0,Eastlake,1116,,1997,29,534,722,Active,,,https://www.redfin.com/WA/Seattle/1550-Eastlake-Ave-E-98102/unit-404/home/2059946,NWMLS as Distributed by MLS Grid,2304765,N,Y,47.6335792,-122.3253869
MLS Listing,,Condo/Co-op,800 Columbia St #2109,Seattle,WA,98104,875000,2,2.0,Downtown,953,,2023,29,918,1002,Active,,,https://www.redfin.com/WA/Seattle/800-Columbia-St-98104/unit-2109/home/193276771,NWMLS as Distributed by MLS Grid,2305315,N,Y,47.6066658,-122.3271698
MLS Listing,,Townhouse,716 A Martin Luther King Jr Way,Seattle,WA,98122,660000,2,2.0,Madrona,1200,1247,2019,29,550,,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/716-Martin-Luther-King-Jr-Way-98122/home/171931341,NWMLS as Distributed by MLS Grid,2303870,N,Y,47.6085428,-122.2958164
MLS Listing,,Townhouse,11552 Meridian Ave N,Seattle,WA,98117,749950,2,2.0,Northgate,1101,1106,2024,30,681,25,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/11552-Meridian-Ave-N-98133/home/193019541,NWMLS as Distributed by MLS Grid,2305040,N,Y,47.7138149,-122.3336406
MLS Listing,,Townhouse,1136 N 91st St Unit B,Seattle,WA,98103,465000,2,1.5,Licton Springs,680,772,2005,30,684,,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/1136-N-91st-St-98103/unit-B/home/2082107,NWMLS as Distributed by MLS Grid,2296449,N,Y,47.695065,-122.3429193
MLS Listing,,Condo/Co-op,800 Columbia St #1711,Seattle,WA,98104,860000,2,2.0,First Hill,1017,,2023,30,846,1070,Active,,,https://www.redfin.com/WA/Seattle/800-Columbia-St-98104/unit-1711/home/193280855,NWMLS as Distributed by MLS Grid,2304295,N,Y,47.6066658,-122.3271698
MLS Listing,,Condo/Co-op,11300 1st Ave NE #204,Seattle,WA,98125,450000,2,2.0,Northgate,1184,,1979,30,380,702,Active,,,https://www.redfin.com/WA/Seattle/11300-1st-Ave-NE-98125/unit-204/home/191513422,NWMLS as Distributed by MLS Grid,2304856,N,Y,47.7110264,-122.3277963
MLS Listing,,Condo/Co-op,1442 NW 63rd St #202,Seattle,WA,98107,398000,2,2.0,Ballard,662,5000,1990,30,601,359,Active,,,https://www.redfin.com/WA/Seattle/1442-NW-63rd-St-98107/unit-202/home/2086309,NWMLS as Distributed by MLS Grid,2304902,N,Y,47.6747796,-122.3755288
MLS Listing,,Condo/Co-op,615 E Pike St #302,Seattle,WA,98122,935000,2,1.5,Capitol Hill,1564,8950,1999,30,598,1047,Active,,,https://www.redfin.com/WA/Seattle/615-E-Pike-St-98122/unit-302/home/20652,NWMLS as Distributed by MLS Grid,2304070,N,Y,47.6139424,-122.3236999
MLS Listing,,Townhouse,3248 S Edmunds St Unit E,Seattle,WA,98118,635000,2,2.5,Columbia City,1294,1132,2000,30,491,,Active,,,https://www.redfin.com/WA/Seattle/3248-S-Edmunds-St-98118/unit-E/home/172498,NWMLS as Distributed by MLS Grid,2304237,N,Y,47.558964,-122.289415
MLS Listing,,Single Family Residential,12013 36th Ave NE,Seattle,WA,98125,799950,2,2.0,Meadowbrook,1135,7953,2024,30,705,22,Active,November-24-2024 10:00 AM,November-24-2024 11:30 AM,https://www.redfin.com/WA/Seattle/12013-36th-Ave-NE-98125/home/193203086,NWMLS as Distributed by MLS Grid,2304873,N,Y,47.7159456,-122.2898618
MLS Listing,,Condo/Co-op,2125 1st Ave #2303,Seattle,WA,98121,1200000,2,2.0,Downtown,1208,,1981,30,993,1622,Active,,,https://www.redfin.com/WA/Seattle/2125-1st-Ave-98121/unit-2303/home/11542,NWMLS as Distributed by MLS Grid,2302491,N,Y,47.6121916,-122.3451946
MLS Listing,,Townhouse,5011 37th Ave S Unit A,Seattle,WA,98118,665000,2,1.5,Columbia City,1255,1437,2007,30,530,,Active,,,https://www.redfin.com/WA/Seattle/5011-37th-Ave-S-98118/unit-A/home/12304826,NWMLS as Distributed by MLS Grid,2304709,N,Y,47.5565828,-122.2869841
MLS Listing,,Condo/Co-op,2440 Western Ave #410,Seattle,WA,98121,724900,2,2.0,Belltown,1058,,1998,30,685,898,Active,,,https://www.redfin.com/WA/Seattle/2440-Western-Ave-98121/unit-410/home/12479158,NWMLS as Distributed by MLS Grid,2303310,N,Y,47.6139747,-122.3491122
MLS Listing,,Single Family Residential,8856 32nd Ave SW Unit B,Seattle,WA,98126,575000,2,1.0,West Seattle,940,1480,1923,30,612,5,Active,,,https://www.redfin.com/WA/Seattle/8856-32nd-Ave-SW-98126/unit-B/home/193270252,NWMLS as Distributed by MLS Grid,2303493,N,Y,47.523027,-122.373742
MLS Listing,,Condo/Co-op,1604 11th Ave S #402,Seattle,WA,98134,489000,2,2.0,Beacon Hill,1028,,1989,30,476,739,Active,November-24-2024 02:00 PM,November-24-2024 04:00 PM,https://www.redfin.com/WA/Seattle/1604-11th-Ave-S-98134/unit-402/home/61368,NWMLS as Distributed by MLS Grid,2303223,N,Y,47.58888,-122.3183748
MLS Listing,,Single Family Residential,8811 Wallingford Ave N,Seattle,WA,98103,849000,2,2.5,Green Lake,1112,2288,2024,31,763,75,Active,,,https://www.redfin.com/WA/Seattle/8811-Wallingford-Ave-N-98103/home/193265307,NWMLS as Distributed by MLS Grid,2302548,N,Y,47.6927542,-122.3368492
MLS Listing,,Condo/Co-op,515 1st Ave W #203,Seattle,WA,98119,595000,2,2.0,Queen Anne,997,,1997,31,597,650,Active,November-24-2024 11:00 AM,November-24-2024 01:00 PM,https://www.redfin.com/WA/Seattle/515-1st-Ave-W-98119/unit-203/home/66423,NWMLS as Distributed by MLS Grid,2303953,N,Y,47.6238068,-122.3582979
MLS Listing,,Condo/Co-op,3100 W Commodore Way #307,Seattle,WA,98199,949500,2,2.0,Magnolia,1526,56900,1982,31,622,875,Active,,,https://www.redfin.com/WA/Seattle/3100-W-Commodore-Way-98199/unit-307/home/54900,NWMLS as Distributed by MLS Grid,2303500,N,Y,47.6640444,-122.3968797
MLS Listing,,Townhouse,3745 S Dawson St,Seattle,WA,98118,560000,2,2.0,Columbia City,1005,614,2021,31,557,,Active,,,https://www.redfin.com/WA/Seattle/3745-S-Dawson-St-98118/home/173675770,NWMLS as Distributed by MLS Grid,2304542,N,Y,47.5551322,-122.2843944
MLS Listing,,Single Family Residential,800 NW 54th St,Seattle,WA,98107,599000,2,1.0,Ballard,1520,2188,1952,31,394,,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/800-NW-54th-St-98107/home/2061281,NWMLS as Distributed by MLS Grid,2304320,N,Y,47.6681847,-122.3664429
MLS Listing,,Condo/Co-op,621 5th Ave N #206,Seattle,WA,98109,555000,2,2.0,Queen Anne,871,,1999,31,637,599,Active,,,https://www.redfin.com/WA/Seattle/621-5th-Ave-N-98109/unit-206/home/12093471,NWMLS as Distributed by MLS Grid,2304042,N,Y,47.6252044,-122.3479873
MLS Listing,,Condo/Co-op,1819 E Denny Way #104,Seattle,WA,98122,515000,2,2.0,Capitol Hill,865,,1996,31,595,737,Active,November-24-2024 12:00 PM,November-24-2024 01:30 PM,https://www.redfin.com/WA/Seattle/1819-E-Denny-Way-98122/unit-104/home/13197,NWMLS as Distributed by MLS Grid,2304015,N,Y,47.6182083,-122.3078082
MLS Listing,,Townhouse,8821 Delridge Way SW Unit A,Seattle,WA,98106,439000,2,2.0,Westwood Village,990,782,2005,32,443,,Active,,,https://www.redfin.com/WA/Seattle/8821-Delridge-Way-SW-98106/unit-A/home/2080083,NWMLS as Distributed by MLS Grid,2294353,N,Y,47.5240656,-122.3608323
MLS Listing,,Condo/Co-op,2100 3rd Ave #1802,Seattle,WA,98121,799000,2,2.0,Belltown,1323,12968,1973,35,604,1263,Active,,,https://www.redfin.com/WA/Seattle/2100-3rd-Ave-98121/unit-1802/home/4822,NWMLS as Distributed by MLS Grid,2300065,N,Y,47.6135917,-122.3422312
MLS Listing,,Single Family Residential,1712 N 40th St,Seattle,WA,98103,899000,2,1.0,Wallingford,2060,2720,1915,35,436,,Active,,,https://www.redfin.com/WA/Seattle/1712-N-40th-St-98103/home/118580,NWMLS as Distributed by MLS Grid,2303615,N,Y,47.6558534,-122.336809
MLS Listing,,Townhouse,9216 20th Ave SW Unit B,Seattle,WA,98106,559990,2,2.0,Westwood Village,1136,704,2024,35,493,,Active,November-23-2024 12:00 PM,November-23-2024 04:00 PM,https://www.redfin.com/WA/Seattle/9216-20th-Ave-SW-98106/unit-B/home/193205014,NWMLS as Distributed by MLS Grid,2303580,N,Y,47.5204715,-122.3588834
MLS Listing,,Townhouse,9218 20th Ave SW Unit C,Seattle,WA,98106,574990,2,2.0,Westwood Village,1156,886,2024,35,497,,Active,November-23-2024 12:00 PM,November-23-2024 04:00 PM,https://www.redfin.com/WA/Seattle/9218-20th-Ave-SW-98106/unit-C/home/193205013,NWMLS as Distributed by MLS Grid,2303601,N,Y,47.5204175,-122.3588866
MLS Listing,,Townhouse,1248 15th Ave E,Seattle,WA,98112,899900,2,2.0,North Capitol Hill,1417,1,2024,35,635,75,Active,November-23-2024 12:00 PM,November-23-2024 04:00 PM,https://www.redfin.com/WA/Seattle/1248-15th-Ave-E-98112/home/135824,NWMLS as Distributed by MLS Grid,2303610,N,Y,47.632102,-122.3122253
MLS Listing,,Townhouse,219 22nd Ave Unit C,Seattle,WA,98122,690000,2,2.0,Central Area,1382,7200,2024,35,499,,Active,,,https://www.redfin.com/WA/Seattle/219-22nd-Ave-98122/unit-C/home/190262374,NWMLS as Distributed by MLS Grid,2303597,N,Y,47.604032,-122.3039672
MLS Listing,,Townhouse,1228 15th Ave E,Seattle,WA,98112,1249900,2,2.0,North Capitol Hill,1664,1,2024,35,751,75,Active,November-23-2024 12:00 PM,November-23-2024 04:00 PM,https://www.redfin.com/WA/Seattle/1228-15th-Ave-E-98112/home/193181170,NWMLS as Distributed by MLS Grid,2303573,N,Y,47.6319233,-122.3122105
MLS Listing,,Condo/Co-op,500 5th Ave W #206,Seattle,WA,98119,579950,2,2.0,Queen Anne,924,,1968,35,628,732,Active,,,https://www.redfin.com/WA/Seattle/500-5th-Ave-W-98119/unit-206/home/12537898,NWMLS as Distributed by MLS Grid,2302516,N,Y,47.6236113,-122.362813
MLS Listing,,Townhouse,1225 E Roy St,Seattle,WA,98102,874900,2,2.0,North Capitol Hill,1195,1186,2024,35,732,,Active,,,https://www.redfin.com/WA/Seattle/1225-E-Roy-St-98102/home/136354,NWMLS as Distributed by MLS Grid,2302744,N,Y,47.6252501,-122.3161246
MLS Listing,,Townhouse,629 13th Ave E,Seattle,WA,98102,1174900,2,2.0,North Capitol Hill,1943,642,2024,35,605,,Active,,,https://www.redfin.com/WA/Unknown/629-13th-Ave-E-Unknown/home/191418968,NWMLS as Distributed by MLS Grid,2302746,N,Y,47.625131,-122.315928
MLS Listing,,Condo/Co-op,588 Bell St #3005,Seattle,WA,98121,1329000,2,2.0,Denny Triangle,1269,,2015,35,1047,1428,Active,,,https://www.redfin.com/WA/Seattle/588-Bell-St-98121/unit-3005/home/193210178,NWMLS as Distributed by MLS Grid,2303329,N,Y,47.6166206,-122.342861
MLS Listing,,Single Family Residential,9718 6th Ave NW,Seattle,WA,98117,484000,2,1.0,Crown Hill,580,3086,1953,35,834,,Active,,,https://www.redfin.com/WA/Seattle/9718-6th-Ave-NW-98117/home/2077007,NWMLS as Distributed by MLS Grid,2302280,N,Y,47.7002754,-122.3631375
MLS Listing,,Condo/Co-op,9520 Rainier Ave S #504,Seattle,WA,98118,525000,2,1.0,Dunlap,907,907,1964,36,579,708,Active,,,https://www.redfin.com/WA/Seattle/9520-Rainier-Ave-S-98118/unit-504/home/12305283,NWMLS as Distributed by MLS Grid,2301422,N,Y,47.5206551,-122.2602164
MLS Listing,,Single Family Residential,8809 B Wallingford Ave N,Seattle,WA,98103,799500,2,2.0,Green Lake,1112,1092,2024,36,719,75,Active,,,https://www.redfin.com/WA/Seattle/8809-Wallingford-Ave-N-98103/unit-B/home/193223279,NWMLS as Distributed by MLS Grid,2302547,N,Y,47.6926651,-122.3369976
MLS Listing,,Townhouse,1227 E Roy St,Seattle,WA,98102,899900,2,2.0,North Capitol Hill,1207,703,2024,36,746,,Active,,,https://www.redfin.com/WA/Seattle/1227-E-Roy-St-98102/home/193186792,NWMLS as Distributed by MLS Grid,2302743,N,Y,47.6252675,-122.316114
MLS Listing,,Condo/Co-op,2510 6th Ave #3407,Seattle,WA,98121,1900000,2,2.0,Denny Triangle,1188,,2021,36,1599,1171,Active,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-3407/home/172615963,NWMLS as Distributed by MLS Grid,2302696,N,Y,47.6182832,-122.344644
MLS Listing,,Townhouse,1108 21st Ave S,Seattle,WA,98144,769000,2,2.0,Judkins,1449,1281,2024,36,531,21,Active,,,https://www.redfin.com/WA/Seattle/1108-21st-Ave-S-98144/home/192185543,NWMLS as Distributed by MLS Grid,2302899,N,Y,47.592742,-122.3044442
MLS Listing,,Single Family Residential,3808 13th Ave S,Seattle,WA,98108,780000,2,2.0,Beacon Hill,1520,4800,1940,36,513,,Active,,,https://www.redfin.com/WA/Seattle/3808-13th-Ave-S-98108/home/170100,NWMLS as Distributed by MLS Grid,2302764,N,Y,47.5694825,-122.3157505
MLS Listing,,Single Family Residential,130 28th Unit B,Seattle,WA,98122,735500,2,1.5,Leschi,1011,2185,2023,36,727,0,Active,November-23-2024 01:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/130-28th-Ave-98122/unit-B/home/192527138,NWMLS as Distributed by MLS Grid,2302457,N,Y,47.6026005,-122.2957245
MLS Listing,,Townhouse,523 22nd Ave Unit B,Seattle,WA,98122,629950,2,2.0,Central Area,1170,735,2024,36,538,,Active,November-24-2024 01:00 PM,November-24-2024 03:00 PM,https://www.redfin.com/WA/Seattle/523-22nd-Ave-98122/unit-B/home/191559439,NWMLS as Distributed by MLS Grid,2302610,N,Y,47.606871,-122.3041027
MLS Listing,,Townhouse,726 N Allen Pl,Seattle,WA,98103,679950,2,2.0,Fremont,1014,681,2024,36,671,,Active,,,https://www.redfin.com/WA/Seattle/726-N-Allen-Pl-98103/home/190015494,NWMLS as Distributed by MLS Grid,2302755,N,Y,47.6609869,-122.349645
MLS Listing,,Single Family Residential,2334 S Warsaw St Unit A,Seattle,WA,98108,669000,2,1.0,Beacon Hill,1550,6750,1965,36,432,,Active,,,https://www.redfin.com/WA/Seattle/2334-S-Warsaw-St-98108/unit-A/home/482091,NWMLS as Distributed by MLS Grid,2299104,N,Y,47.544021,-122.303042
MLS Listing,,Townhouse,521 NW 70th St,Seattle,WA,98117,739000,2,1.5,Ballard,987,650,2020,36,749,24,Active,,,https://www.redfin.com/WA/Seattle/521-NW-70th-St-98117/home/172045918,NWMLS as Distributed by MLS Grid,2300338,N,Y,47.6794216,-122.3632007
MLS Listing,,Single Family Residential,2608 NW 80th St,Seattle,WA,98117,639000,2,1.0,Loyal Heights,820,1773,1920,37,779,,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/2608-NW-80th-St-98117/home/167060,NWMLS as Distributed by MLS Grid,2302752,N,Y,47.6869462,-122.3902471
MLS Listing,,Condo/Co-op,99 Union St #1801,Seattle,WA,98101,9695000,2,2.5,Downtown,4488,,2008,37,2160,8661,Active,,,https://www.redfin.com/WA/Seattle/99-Union-St-98101/unit-1801/home/11906372,NWMLS as Distributed by MLS Grid,2301777,N,Y,47.6072924,-122.3389525
MLS Listing,,Condo/Co-op,2021 1st Ave Unit A4,Seattle,WA,98121,1099000,2,2.0,Downtown,1341,,1982,37,820,1605,Active,,,https://www.redfin.com/WA/Seattle/2021-1st-Ave-98121/unit-A4/home/5832,NWMLS as Distributed by MLS Grid,2290424,N,Y,47.6112368,-122.3431769
MLS Listing,,Single Family Residential,4710 45th Ave SW,Seattle,WA,98116,739000,2,2.5,Alaska Junction,1094,4733,2024,38,676,10,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/4710-45th-Avenue-SW-98116/home/192382127,NWMLS as Distributed by MLS Grid,2302213,N,Y,47.5607663,-122.3891961
MLS Listing,,Single Family Residential,8028 24th Ave NW,Seattle,WA,98117,759950,2,2.5,Loyal Heights,1096,2322,2024,39,693,5,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/8028-24th-Ave-NW-98117/home/193091763,NWMLS as Distributed by MLS Grid,2301491,N,Y,47.6876842,-122.3872988
MLS Listing,,Condo/Co-op,2245 NW 60th St Unit B,Seattle,WA,98107,695000,2,2.0,Ballard,714,2138,2024,41,973,39,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/2245-NW-60th-St-98107/unit-B/home/193068368,NWMLS as Distributed by MLS Grid,2301435,N,Y,47.672207,-122.386608
MLS Listing,,Single Family Residential,818 23rd Ave,Seattle,WA,98122,710000,2,1.0,Central Area,840,3594,1900,41,845,,Active,,,https://www.redfin.com/WA/Seattle/818-23rd-Ave-98122/home/147223,NWMLS as Distributed by MLS Grid,2298983,N,Y,47.6096283,-122.3025292
MLS Listing,,Single Family Residential,8301 Wolcott Ave S,Seattle,WA,98118,529000,2,1.5,Seattle,1030,3000,1981,42,514,,Active,,,https://www.redfin.com/WA/Seattle/8301-Wolcott-Ave-S-98118/home/174645,NWMLS as Distributed by MLS Grid,2300928,N,Y,47.5294191,-122.2686957
